id,race_id,driver,lap_number,arrival_ms,start_ms,finish_ms,wait_ms,response_ms,urgency_score,is_urgent,resource,data_source,service_ms,burst_reason
2022_Mexico_City_Grand_Prix|STR|33|smart,2022_Mexico_City_Grand_Prix,STR,33,74880003.776,74880627.893,74880784.793,624.116,781.016,0.250,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|TSU|33|fast,2022_Mexico_City_Grand_Prix,TSU,33,74880003.931,74880012.475,74880013.241,8.545,9.310,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|TSU|33|smart,2022_Mexico_City_Grand_Prix,TSU,33,74880003.931,74880784.731,74880941.631,780.801,937.701,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|VER|33|fast,2022_Mexico_City_Grand_Prix,VER,33,74880003.976,74880013.241,74880014.006,9.265,10.030,0.100,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|VER|33|smart,2022_Mexico_City_Grand_Prix,VER,33,74880003.976,74880784.781,74880941.681,780.805,937.705,0.100,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|VET|33|fast,2022_Mexico_City_Grand_Prix,VET,33,74880004.204,74880014.006,74880014.771,9.802,10.567,0.400,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|VET|33|smart,2022_Mexico_City_Grand_Prix,VET,33,74880004.204,74880784.793,74880941.693,780.589,937.489,0.400,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|ZHO|33|fast,2022_Mexico_City_Grand_Prix,ZHO,33,74880004.724,74880014.771,74880015.536,10.047,10.812,0.250,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|ZHO|33|smart,2022_Mexico_City_Grand_Prix,ZHO,33,74880004.724,74880941.631,74881098.531,936.907,1093.807,0.250,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALB|34|fast,2022_Mexico_City_Grand_Prix,ALB,34,74970000.176,74970000.176,74970000.941,0.000,0.765,0.300,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|ALB|34|smart,2022_Mexico_City_Grand_Prix,ALB,34,74970000.176,74970000.176,74970157.076,0.000,156.900,0.300,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|ALO|34|fast,2022_Mexico_City_Grand_Prix,ALO,34,74970000.532,74970000.941,74970001.706,0.409,1.174,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|ALO|34|smart,2022_Mexico_City_Grand_Prix,ALO,34,74970000.532,74970000.532,74970157.432,0.000,156.900,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|BOT|34|fast,2022_Mexico_City_Grand_Prix,BOT,34,74970000.591,74970001.706,74970002.472,1.115,1.881,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|BOT|34|smart,2022_Mexico_City_Grand_Prix,BOT,34,74970000.591,74970000.591,74970157.491,0.000,156.900,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|GAS|34|fast,2022_Mexico_City_Grand_Prix,GAS,34,74970000.735,74970002.472,74970003.237,1.736,2.501,0.300,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|GAS|34|smart,2022_Mexico_City_Grand_Prix,GAS,34,74970000.735,74970157.076,74970313.976,156.340,313.240,0.300,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|HAM|34|fast,2022_Mexico_City_Grand_Prix,HAM,34,74970001.072,74970003.237,74970004.002,2.165,2.930,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|HAM|34|smart,2022_Mexico_City_Grand_Prix,HAM,34,74970001.072,74970157.432,74970314.332,156.361,313.261,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|LAT|34|fast,2022_Mexico_City_Grand_Prix,LAT,34,74970001.249,74970004.002,74970004.767,2.753,3.518,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|LAT|34|smart,2022_Mexico_City_Grand_Prix,LAT,34,74970001.249,74970157.491,74970314.391,156.242,313.142,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|LEC|34|fast,2022_Mexico_City_Grand_Prix,LEC,34,74970001.557,74970004.767,74970005.533,3.210,3.975,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|LEC|34|smart,2022_Mexico_City_Grand_Prix,LEC,34,74970001.557,74970313.976,74970470.876,312.418,469.318,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|MAG|34|fast,2022_Mexico_City_Grand_Prix,MAG,34,74970001.596,74970005.533,74970006.298,3.936,4.701,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|MAG|34|smart,2022_Mexico_City_Grand_Prix,MAG,34,74970001.596,74970314.332,74970471.232,312.736,469.636,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|MSC|34|fast,2022_Mexico_City_Grand_Prix,MSC,34,74970001.769,74970006.298,74970007.063,4.529,5.294,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|MSC|34|smart,2022_Mexico_City_Grand_Prix,MSC,34,74970001.769,74970314.391,74970471.291,312.622,469.522,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|NOR|34|fast,2022_Mexico_City_Grand_Prix,NOR,34,74970001.806,74970007.063,74970007.828,5.257,6.022,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|NOR|34|smart,2022_Mexico_City_Grand_Prix,NOR,34,74970001.806,74970470.876,74970627.776,469.069,625.969,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|OCO|34|fast,2022_Mexico_City_Grand_Prix,OCO,34,74970001.833,74970007.828,74970008.594,5.995,6.761,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|OCO|34|smart,2022_Mexico_City_Grand_Prix,OCO,34,74970001.833,74970471.232,74970628.132,469.399,626.299,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|PER|34|fast,2022_Mexico_City_Grand_Prix,PER,34,74970002.998,74970008.594,74970009.359,5.596,6.361,0.150,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|PER|34|smart,2022_Mexico_City_Grand_Prix,PER,34,74970002.998,74970471.291,74970628.191,468.293,625.193,0.150,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|RIC|34|fast,2022_Mexico_City_Grand_Prix,RIC,34,74970003.145,74970009.359,74970010.124,6.214,6.979,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|RIC|34|smart,2022_Mexico_City_Grand_Prix,RIC,34,74970003.145,74970627.776,74970784.676,624.631,781.531,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|RUS|34|fast,2022_Mexico_City_Grand_Prix,RUS,34,74970003.706,74970010.124,74970010.889,6.418,7.183,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|RUS|34|smart,2022_Mexico_City_Grand_Prix,RUS,34,74970003.706,74970628.132,74970785.032,624.426,781.326,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|SAI|34|fast,2022_Mexico_City_Grand_Prix,SAI,34,74970003.991,74970010.889,74970011.655,6.898,7.663,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|SAI|34|smart,2022_Mexico_City_Grand_Prix,SAI,34,74970003.991,74970628.191,74970785.091,624.200,781.100,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|STR|34|fast,2022_Mexico_City_Grand_Prix,STR,34,74970004.180,74970011.655,74970012.420,7.475,8.240,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|STR|34|smart,2022_Mexico_City_Grand_Prix,STR,34,74970004.180,74970784.676,74970941.576,780.496,937.396,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|TSU|34|fast,2022_Mexico_City_Grand_Prix,TSU,34,74970004.734,74970012.420,74970013.185,7.686,8.452,0.150,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|TSU|34|smart,2022_Mexico_City_Grand_Prix,TSU,34,74970004.734,74970785.032,74970941.932,780.299,937.199,0.150,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|VER|34|fast,2022_Mexico_City_Grand_Prix,VER,34,74970004.754,74970013.185,74970013.950,8.431,9.196,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|VER|34|smart,2022_Mexico_City_Grand_Prix,VER,34,74970004.754,74970785.091,74970941.991,780.337,937.237,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|VET|34|fast,2022_Mexico_City_Grand_Prix,VET,34,74970004.807,74970013.950,74970014.716,9.143,9.908,0.400,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|VET|34|smart,2022_Mexico_City_Grand_Prix,VET,34,74970004.807,74970941.576,74971098.476,936.769,1093.669,0.400,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|ZHO|34|fast,2022_Mexico_City_Grand_Prix,ZHO,34,74970004.904,74970014.716,74970015.481,9.811,10.576,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|ZHO|34|smart,2022_Mexico_City_Grand_Prix,ZHO,34,74970004.904,74970941.932,74971098.832,937.028,1093.928,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|ALB|35|fast,2022_Mexico_City_Grand_Prix,ALB,35,75060000.213,75060000.213,75060000.978,0.000,0.765,0.400,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|ALB|35|smart,2022_Mexico_City_Grand_Prix,ALB,35,75060000.213,75060000.213,75060157.113,0.000,156.900,0.400,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|ALO|35|fast,2022_Mexico_City_Grand_Prix,ALO,35,75060000.278,75060000.978,75060001.743,0.700,1.465,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|ALO|35|smart,2022_Mexico_City_Grand_Prix,ALO,35,75060000.278,75060000.278,75060157.178,0.000,156.900,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|BOT|35|fast,2022_Mexico_City_Grand_Prix,BOT,35,75060000.542,75060001.743,75060002.508,1.201,1.967,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|BOT|35|smart,2022_Mexico_City_Grand_Prix,BOT,35,75060000.542,75060000.542,75060157.442,0.000,156.900,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|GAS|35|fast,2022_Mexico_City_Grand_Prix,GAS,35,75060000.971,75060002.508,75060003.274,1.538,2.303,0.450,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|GAS|35|smart,2022_Mexico_City_Grand_Prix,GAS,35,75060000.971,75060157.113,75060314.013,156.142,313.042,0.450,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|HAM|35|fast,2022_Mexico_City_Grand_Prix,HAM,35,75060000.977,75060003.274,75060004.039,2.296,3.062,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|HAM|35|smart,2022_Mexico_City_Grand_Prix,HAM,35,75060000.977,75060157.178,75060314.078,156.201,313.101,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|LAT|35|fast,2022_Mexico_City_Grand_Prix,LAT,35,75060001.122,75060004.039,75060004.804,2.917,3.682,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|LAT|35|smart,2022_Mexico_City_Grand_Prix,LAT,35,75060001.122,75060157.442,75060314.342,156.320,313.220,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|LEC|35|fast,2022_Mexico_City_Grand_Prix,LEC,35,75060001.343,75060004.804,75060005.569,3.461,4.226,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|LEC|35|smart,2022_Mexico_City_Grand_Prix,LEC,35,75060001.343,75060314.013,75060470.913,312.669,469.569,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|MAG|35|fast,2022_Mexico_City_Grand_Prix,MAG,35,75060001.909,75060005.569,75060006.335,3.661,4.426,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|MAG|35|smart,2022_Mexico_City_Grand_Prix,MAG,35,75060001.909,75060314.078,75060470.978,312.169,469.069,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|MSC|35|fast,2022_Mexico_City_Grand_Prix,MSC,35,75060002.004,75060006.335,75060007.100,4.331,5.096,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|MSC|35|smart,2022_Mexico_City_Grand_Prix,MSC,35,75060002.004,75060314.342,75060471.242,312.338,469.238,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|NOR|35|fast,2022_Mexico_City_Grand_Prix,NOR,35,75060002.296,75060007.100,75060007.865,4.804,5.569,0.300,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|NOR|35|smart,2022_Mexico_City_Grand_Prix,NOR,35,75060002.296,75060470.913,75060627.813,468.617,625.517,0.300,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|OCO|35|fast,2022_Mexico_City_Grand_Prix,OCO,35,75060002.537,75060007.865,75060008.630,5.328,6.094,0.150,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|OCO|35|smart,2022_Mexico_City_Grand_Prix,OCO,35,75060002.537,75060470.978,75060627.878,468.441,625.341,0.150,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|PER|35|fast,2022_Mexico_City_Grand_Prix,PER,35,75060002.812,75060008.630,75060009.396,5.818,6.584,0.150,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|PER|35|smart,2022_Mexico_City_Grand_Prix,PER,35,75060002.812,75060471.242,75060628.142,468.430,625.330,0.150,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|RIC|35|fast,2022_Mexico_City_Grand_Prix,RIC,35,75060003.002,75060009.396,75060010.161,6.394,7.159,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|RIC|35|smart,2022_Mexico_City_Grand_Prix,RIC,35,75060003.002,75060627.813,75060784.713,624.811,781.711,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|RUS|35|fast,2022_Mexico_City_Grand_Prix,RUS,35,75060003.252,75060010.161,75060010.926,6.909,7.674,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|RUS|35|smart,2022_Mexico_City_Grand_Prix,RUS,35,75060003.252,75060627.878,75060784.778,624.626,781.526,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|SAI|35|fast,2022_Mexico_City_Grand_Prix,SAI,35,75060003.339,75060010.926,75060011.691,7.587,8.352,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|SAI|35|smart,2022_Mexico_City_Grand_Prix,SAI,35,75060003.339,75060628.142,75060785.042,624.803,781.703,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|STR|35|fast,2022_Mexico_City_Grand_Prix,STR,35,75060003.356,75060011.691,75060012.457,8.335,9.100,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|STR|35|smart,2022_Mexico_City_Grand_Prix,STR,35,75060003.356,75060784.713,75060941.613,781.356,938.256,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|TSU|35|fast,2022_Mexico_City_Grand_Prix,TSU,35,75060003.958,75060012.457,75060013.222,8.499,9.264,0.150,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|TSU|35|smart,2022_Mexico_City_Grand_Prix,TSU,35,75060003.958,75060784.778,75060941.678,780.820,937.720,0.150,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|VER|35|fast,2022_Mexico_City_Grand_Prix,VER,35,75060004.012,75060013.222,75060013.987,9.210,9.976,0.100,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|VER|35|smart,2022_Mexico_City_Grand_Prix,VER,35,75060004.012,75060785.042,75060941.942,781.030,937.930,0.100,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|VET|35|fast,2022_Mexico_City_Grand_Prix,VET,35,75060004.230,75060013.987,75060014.752,9.757,10.522,0.400,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|VET|35|smart,2022_Mexico_City_Grand_Prix,VET,35,75060004.230,75060941.613,75061098.513,937.382,1094.282,0.400,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|ZHO|35|fast,2022_Mexico_City_Grand_Prix,ZHO,35,75060004.466,75060014.752,75060015.518,10.286,11.051,0.250,0,fast_local,redis_cache,0.765,pit_window
2022_Mexico_City_Grand_Prix|ZHO|35|smart,2022_Mexico_City_Grand_Prix,ZHO,35,75060004.466,75060941.678,75061098.578,937.211,1094.111,0.250,0,smart_cloud,cassandra,156.900,pit_window
2022_Mexico_City_Grand_Prix|ALB|36|fast,2022_Mexico_City_Grand_Prix,ALB,36,75150000.197,75150000.197,75150000.962,0.000,0.765,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALB|36|smart,2022_Mexico_City_Grand_Prix,ALB,36,75150000.197,75150000.197,75150157.097,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALO|36|fast,2022_Mexico_City_Grand_Prix,ALO,36,75150000.350,75150000.962,75150001.727,0.612,1.377,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALO|36|smart,2022_Mexico_City_Grand_Prix,ALO,36,75150000.350,75150000.350,75150157.250,0.000,156.900,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|BOT|36|fast,2022_Mexico_City_Grand_Prix,BOT,36,75150000.470,75150001.727,75150002.493,1.257,2.022,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|BOT|36|smart,2022_Mexico_City_Grand_Prix,BOT,36,75150000.470,75150000.470,75150157.370,0.000,156.900,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|GAS|36|fast,2022_Mexico_City_Grand_Prix,GAS,36,75150000.491,75150002.493,75150003.258,2.002,2.767,0.350,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|GAS|36|smart,2022_Mexico_City_Grand_Prix,GAS,36,75150000.491,75150157.097,75150313.997,156.606,313.506,0.350,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|HAM|36|fast,2022_Mexico_City_Grand_Prix,HAM,36,75150000.752,75150003.258,75150004.023,2.506,3.271,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|HAM|36|smart,2022_Mexico_City_Grand_Prix,HAM,36,75150000.752,75150157.250,75150314.150,156.498,313.398,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|LAT|36|fast,2022_Mexico_City_Grand_Prix,LAT,36,75150000.881,75150004.023,75150004.788,3.142,3.907,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|LAT|36|smart,2022_Mexico_City_Grand_Prix,LAT,36,75150000.881,75150157.370,75150314.270,156.489,313.389,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|LEC|36|fast,2022_Mexico_City_Grand_Prix,LEC,36,75150001.106,75150004.788,75150005.554,3.682,4.447,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|LEC|36|smart,2022_Mexico_City_Grand_Prix,LEC,36,75150001.106,75150313.997,75150470.897,312.890,469.790,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|MAG|36|fast,2022_Mexico_City_Grand_Prix,MAG,36,75150001.514,75150005.554,75150006.319,4.040,4.805,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|MAG|36|smart,2022_Mexico_City_Grand_Prix,MAG,36,75150001.514,75150314.150,75150471.050,312.636,469.536,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|MSC|36|fast,2022_Mexico_City_Grand_Prix,MSC,36,75150001.631,75150006.319,75150007.084,4.688,5.453,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|MSC|36|smart,2022_Mexico_City_Grand_Prix,MSC,36,75150001.631,75150314.270,75150471.170,312.639,469.539,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|NOR|36|fast,2022_Mexico_City_Grand_Prix,NOR,36,75150001.639,75150007.084,75150007.849,5.445,6.210,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|NOR|36|smart,2022_Mexico_City_Grand_Prix,NOR,36,75150001.639,75150470.897,75150627.797,469.257,626.157,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|OCO|36|fast,2022_Mexico_City_Grand_Prix,OCO,36,75150001.854,75150007.849,75150008.615,5.996,6.761,0.050,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|OCO|36|smart,2022_Mexico_City_Grand_Prix,OCO,36,75150001.854,75150471.050,75150627.950,469.196,626.096,0.050,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|PER|36|fast,2022_Mexico_City_Grand_Prix,PER,36,75150002.319,75150008.615,75150009.380,6.296,7.061,0.050,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|PER|36|smart,2022_Mexico_City_Grand_Prix,PER,36,75150002.319,75150471.170,75150628.070,468.851,625.751,0.050,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|RIC|36|fast,2022_Mexico_City_Grand_Prix,RIC,36,75150002.949,75150009.380,75150010.145,6.431,7.196,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|RIC|36|smart,2022_Mexico_City_Grand_Prix,RIC,36,75150002.949,75150627.797,75150784.697,624.848,781.748,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|RUS|36|fast,2022_Mexico_City_Grand_Prix,RUS,36,75150002.966,75150010.145,75150010.910,7.179,7.944,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|RUS|36|smart,2022_Mexico_City_Grand_Prix,RUS,36,75150002.966,75150627.950,75150784.850,624.984,781.884,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|SAI|36|fast,2022_Mexico_City_Grand_Prix,SAI,36,75150003.123,75150010.910,75150011.676,7.788,8.553,0.050,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|SAI|36|smart,2022_Mexico_City_Grand_Prix,SAI,36,75150003.123,75150628.070,75150784.970,624.947,781.847,0.050,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|STR|36|fast,2022_Mexico_City_Grand_Prix,STR,36,75150003.758,75150011.676,75150012.441,7.918,8.683,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|STR|36|smart,2022_Mexico_City_Grand_Prix,STR,36,75150003.758,75150784.697,75150941.597,780.939,937.839,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|TSU|36|fast,2022_Mexico_City_Grand_Prix,TSU,36,75150003.903,75150012.441,75150013.206,8.538,9.303,0.050,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|TSU|36|smart,2022_Mexico_City_Grand_Prix,TSU,36,75150003.903,75150784.850,75150941.750,780.947,937.847,0.050,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|VER|36|fast,2022_Mexico_City_Grand_Prix,VER,36,75150004.097,75150013.206,75150013.971,9.109,9.874,0.000,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|VER|36|smart,2022_Mexico_City_Grand_Prix,VER,36,75150004.097,75150784.970,75150941.870,780.873,937.773,0.000,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|VET|36|fast,2022_Mexico_City_Grand_Prix,VET,36,75150004.689,75150013.971,75150014.737,9.283,10.048,0.300,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|VET|36|smart,2022_Mexico_City_Grand_Prix,VET,36,75150004.689,75150941.597,75151098.497,936.908,1093.808,0.300,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|ZHO|36|fast,2022_Mexico_City_Grand_Prix,ZHO,36,75150004.889,75150014.737,75150015.502,9.847,10.613,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|ZHO|36|smart,2022_Mexico_City_Grand_Prix,ZHO,36,75150004.889,75150941.750,75151098.650,936.861,1093.761,0.150,0,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALB|37|fast,2022_Mexico_City_Grand_Prix,ALB,37,75240000.003,75240000.003,75240000.769,0.000,0.765,0.500,1,fast_local,redis_cache,0.765,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALB|37|smart,2022_Mexico_City_Grand_Prix,ALB,37,75240000.003,75240000.003,75240156.903,0.000,156.900,0.500,1,smart_cloud,cassandra,156.900,overtake+pit_window
2022_Mexico_City_Grand_Prix|ALO|37|fast,2022_Mexico_City_Grand_Prix,ALO,37,75240000.922,75240000.922,75240001.687,0.000,0.765,0.150,0,fast_local,redis_cache,0.765,overtake+pit_window
