id,race_id,driver,lap_number,arrival_ms,start_ms,finish_ms,wait_ms,response_ms,urgency_score,is_urgent,resource,data_source,service_ms,burst_reason
2022_Monaco_Grand_Prix|VER|12|smart,2022_Monaco_Grand_Prix,VER,12,990004.665,991255.324,991412.224,1250.659,1407.559,0.250,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|VET|12|fast,2022_Monaco_Grand_Prix,VET,12,990004.778,990007.742,990008.507,2.964,3.729,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VET|12|smart,2022_Monaco_Grand_Prix,VET,12,990004.778,990941.524,991098.424,936.746,1093.646,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|ZHO|12|fast,2022_Monaco_Grand_Prix,ZHO,12,990004.831,990005.446,990006.211,0.615,1.380,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALB|13|fast,2022_Monaco_Grand_Prix,ALB,13,1080000.333,1080000.333,1080001.098,0.000,0.765,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|13|fast,2022_Monaco_Grand_Prix,ALO,13,1080000.526,1080009.516,1080010.281,8.989,9.755,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|13|smart,2022_Monaco_Grand_Prix,ALO,13,1080000.526,1080000.526,1080157.426,0.000,156.900,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|BOT|13|fast,2022_Monaco_Grand_Prix,BOT,13,1080000.546,1080001.098,1080001.863,0.552,1.318,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|13|fast,2022_Monaco_Grand_Prix,GAS,13,1080001.163,1080001.863,1080002.629,0.700,1.465,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|13|smart,2022_Monaco_Grand_Prix,GAS,13,1080001.163,1080157.426,1080314.326,156.263,313.163,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|HAM|13|fast,2022_Monaco_Grand_Prix,HAM,13,1080001.183,1080010.281,1080011.046,9.098,9.863,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|HAM|13|smart,2022_Monaco_Grand_Prix,HAM,13,1080001.183,1081098.826,1081255.726,1097.643,1254.543,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LAT|13|fast,2022_Monaco_Grand_Prix,LAT,13,1080001.239,1080011.046,1080011.812,9.807,10.572,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LAT|13|smart,2022_Monaco_Grand_Prix,LAT,13,1080001.239,1081255.726,1081412.626,1254.487,1411.387,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LEC|13|fast,2022_Monaco_Grand_Prix,LEC,13,1080001.871,1080011.812,1080012.577,9.941,10.706,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LEC|13|smart,2022_Monaco_Grand_Prix,LEC,13,1080001.871,1081412.626,1081569.526,1410.755,1567.655,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|MAG|13|fast,2022_Monaco_Grand_Prix,MAG,13,1080002.063,1080002.629,1080003.394,0.566,1.331,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|MSC|13|fast,2022_Monaco_Grand_Prix,MSC,13,1080002.129,1080003.394,1080004.159,1.264,2.030,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|13|fast,2022_Monaco_Grand_Prix,NOR,13,1080002.269,1080012.577,1080013.342,10.307,11.073,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|13|smart,2022_Monaco_Grand_Prix,NOR,13,1080002.269,1081569.526,1081726.426,1567.257,1724.157,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|OCO|13|fast,2022_Monaco_Grand_Prix,OCO,13,1080002.654,1080013.342,1080014.107,10.688,11.453,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|OCO|13|smart,2022_Monaco_Grand_Prix,OCO,13,1080002.654,1081726.426,1081883.326,1723.773,1880.673,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|PER|13|fast,2022_Monaco_Grand_Prix,PER,13,1080003.016,1080005.690,1080006.455,2.674,3.439,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|PER|13|smart,2022_Monaco_Grand_Prix,PER,13,1080003.016,1080314.326,1080471.226,311.311,468.211,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|RIC|13|fast,2022_Monaco_Grand_Prix,RIC,13,1080003.030,1080006.455,1080007.220,3.425,4.190,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RIC|13|smart,2022_Monaco_Grand_Prix,RIC,13,1080003.030,1080471.226,1080628.126,468.196,625.096,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|RUS|13|fast,2022_Monaco_Grand_Prix,RUS,13,1080003.260,1080014.107,1080014.873,10.848,11.613,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RUS|13|smart,2022_Monaco_Grand_Prix,RUS,13,1080003.260,1081883.326,1082040.226,1880.067,2036.967,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|SAI|13|fast,2022_Monaco_Grand_Prix,SAI,13,1080003.730,1080014.873,1080015.638,11.142,11.908,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|SAI|13|smart,2022_Monaco_Grand_Prix,SAI,13,1080003.730,1082040.226,1082197.126,2036.496,2193.396,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|STR|13|fast,2022_Monaco_Grand_Prix,STR,13,1080003.984,1080007.220,1080007.985,3.236,4.001,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|STR|13|smart,2022_Monaco_Grand_Prix,STR,13,1080003.984,1080628.126,1080785.026,624.142,781.042,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|TSU|13|fast,2022_Monaco_Grand_Prix,TSU,13,1080004.083,1080004.159,1080004.924,0.076,0.841,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VER|13|fast,2022_Monaco_Grand_Prix,VER,13,1080004.147,1080008.751,1080009.516,4.603,5.369,0.250,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VER|13|smart,2022_Monaco_Grand_Prix,VER,13,1080004.147,1080941.926,1081098.826,937.779,1094.679,0.250,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|VET|13|fast,2022_Monaco_Grand_Prix,VET,13,1080004.337,1080007.985,1080008.751,3.648,4.413,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VET|13|smart,2022_Monaco_Grand_Prix,VET,13,1080004.337,1080785.026,1080941.926,780.689,937.589,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|ZHO|13|fast,2022_Monaco_Grand_Prix,ZHO,13,1080004.339,1080004.924,1080005.690,0.586,1.351,0.600,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALB|14|fast,2022_Monaco_Grand_Prix,ALB,14,1170000.106,1170000.106,1170000.871,0.000,0.765,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|14|fast,2022_Monaco_Grand_Prix,ALO,14,1170000.267,1170007.758,1170008.524,7.491,8.257,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|14|smart,2022_Monaco_Grand_Prix,ALO,14,1170000.267,1170000.267,1170157.167,0.000,156.900,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|BOT|14|fast,2022_Monaco_Grand_Prix,BOT,14,1170000.277,1170002.401,1170003.167,2.125,2.890,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|14|fast,2022_Monaco_Grand_Prix,GAS,14,1170000.577,1170005.462,1170006.228,4.885,5.650,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|14|smart,2022_Monaco_Grand_Prix,GAS,14,1170000.577,1170157.167,1170314.067,156.589,313.489,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|HAM|14|fast,2022_Monaco_Grand_Prix,HAM,14,1170000.719,1170008.524,1170009.289,7.804,8.569,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|HAM|14|smart,2022_Monaco_Grand_Prix,HAM,14,1170000.719,1170627.867,1170784.767,627.148,784.048,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LAT|14|fast,2022_Monaco_Grand_Prix,LAT,14,1170000.731,1170009.289,1170010.054,8.558,9.323,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LAT|14|smart,2022_Monaco_Grand_Prix,LAT,14,1170000.731,1170784.767,1170941.667,784.036,940.936,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LEC|14|fast,2022_Monaco_Grand_Prix,LEC,14,1170000.768,1170010.054,1170010.819,9.286,10.051,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LEC|14|smart,2022_Monaco_Grand_Prix,LEC,14,1170000.768,1170941.667,1171098.567,940.899,1097.799,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|MAG|14|fast,2022_Monaco_Grand_Prix,MAG,14,1170000.828,1170000.871,1170001.636,0.043,0.809,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|MSC|14|fast,2022_Monaco_Grand_Prix,MSC,14,1170000.873,1170001.636,1170002.401,0.763,1.528,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|14|fast,2022_Monaco_Grand_Prix,NOR,14,1170001.424,1170010.819,1170011.585,9.396,10.161,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|14|smart,2022_Monaco_Grand_Prix,NOR,14,1170001.424,1171098.567,1171255.467,1097.143,1254.043,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|OCO|14|fast,2022_Monaco_Grand_Prix,OCO,14,1170001.552,1170011.585,1170012.350,10.033,10.798,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|OCO|14|smart,2022_Monaco_Grand_Prix,OCO,14,1170001.552,1171255.467,1171412.367,1253.915,1410.815,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|PER|14|fast,2022_Monaco_Grand_Prix,PER,14,1170001.590,1170012.350,1170013.115,10.760,11.525,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|PER|14|smart,2022_Monaco_Grand_Prix,PER,14,1170001.590,1171412.367,1171569.267,1410.777,1567.677,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|RIC|14|fast,2022_Monaco_Grand_Prix,RIC,14,1170001.968,1170003.167,1170003.932,1.199,1.964,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RUS|14|fast,2022_Monaco_Grand_Prix,RUS,14,1170002.523,1170013.115,1170013.880,10.592,11.358,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RUS|14|smart,2022_Monaco_Grand_Prix,RUS,14,1170002.523,1171569.267,1171726.167,1566.744,1723.644,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|SAI|14|fast,2022_Monaco_Grand_Prix,SAI,14,1170002.956,1170013.880,1170014.646,10.925,11.690,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|SAI|14|smart,2022_Monaco_Grand_Prix,SAI,14,1170002.956,1171726.167,1171883.067,1723.211,1880.111,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|STR|14|fast,2022_Monaco_Grand_Prix,STR,14,1170002.972,1170006.228,1170006.993,3.256,4.021,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|STR|14|smart,2022_Monaco_Grand_Prix,STR,14,1170002.972,1170314.067,1170470.967,311.095,467.995,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|TSU|14|fast,2022_Monaco_Grand_Prix,TSU,14,1170003.404,1170003.932,1170004.697,0.528,1.294,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VER|14|fast,2022_Monaco_Grand_Prix,VER,14,1170004.123,1170014.646,1170015.411,10.522,11.287,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VER|14|smart,2022_Monaco_Grand_Prix,VER,14,1170004.123,1171883.067,1172039.967,1878.944,2035.844,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|VET|14|fast,2022_Monaco_Grand_Prix,VET,14,1170004.375,1170006.993,1170007.758,2.618,3.383,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VET|14|smart,2022_Monaco_Grand_Prix,VET,14,1170004.375,1170470.967,1170627.867,466.592,623.492,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|ZHO|14|fast,2022_Monaco_Grand_Prix,ZHO,14,1170004.605,1170004.697,1170005.462,0.092,0.858,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALB|15|fast,2022_Monaco_Grand_Prix,ALB,15,1260000.217,1260000.217,1260000.983,0.000,0.765,0.600,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|15|fast,2022_Monaco_Grand_Prix,ALO,15,1260000.246,1260007.870,1260008.635,7.624,8.389,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|15|smart,2022_Monaco_Grand_Prix,ALO,15,1260000.246,1260000.246,1260157.146,0.000,156.900,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|BOT|15|fast,2022_Monaco_Grand_Prix,BOT,15,1260000.260,1260000.983,1260001.748,0.723,1.488,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|15|fast,2022_Monaco_Grand_Prix,GAS,15,1260000.496,1260003.278,1260004.044,2.783,3.548,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|15|smart,2022_Monaco_Grand_Prix,GAS,15,1260000.496,1260314.046,1260470.946,313.551,470.451,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|HAM|15|fast,2022_Monaco_Grand_Prix,HAM,15,1260000.508,1260008.635,1260009.400,8.127,8.892,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|HAM|15|smart,2022_Monaco_Grand_Prix,HAM,15,1260000.508,1260627.846,1260784.746,627.338,784.238,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LAT|15|fast,2022_Monaco_Grand_Prix,LAT,15,1260000.907,1260009.400,1260010.166,8.493,9.258,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LAT|15|smart,2022_Monaco_Grand_Prix,LAT,15,1260000.907,1260784.746,1260941.646,783.839,940.739,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LEC|15|fast,2022_Monaco_Grand_Prix,LEC,15,1260001.184,1260010.166,1260010.931,8.982,9.747,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LEC|15|smart,2022_Monaco_Grand_Prix,LEC,15,1260001.184,1260941.646,1261098.546,940.463,1097.363,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|MAG|15|fast,2022_Monaco_Grand_Prix,MAG,15,1260001.247,1260001.748,1260002.513,0.501,1.266,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|MSC|15|fast,2022_Monaco_Grand_Prix,MSC,15,1260001.868,1260002.513,1260003.278,0.645,1.410,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|15|fast,2022_Monaco_Grand_Prix,NOR,15,1260002.081,1260010.931,1260011.696,8.850,9.615,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|15|smart,2022_Monaco_Grand_Prix,NOR,15,1260002.081,1261098.546,1261255.446,1096.465,1253.365,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|OCO|15|fast,2022_Monaco_Grand_Prix,OCO,15,1260002.619,1260011.696,1260012.461,9.077,9.843,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|OCO|15|smart,2022_Monaco_Grand_Prix,OCO,15,1260002.619,1261255.446,1261412.346,1252.828,1409.728,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|PER|15|fast,2022_Monaco_Grand_Prix,PER,15,1260002.856,1260012.461,1260013.227,9.605,10.370,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|PER|15|smart,2022_Monaco_Grand_Prix,PER,15,1260002.856,1261412.346,1261569.246,1409.490,1566.390,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|RIC|15|fast,2022_Monaco_Grand_Prix,RIC,15,1260003.897,1260004.044,1260004.809,0.146,0.911,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RUS|15|fast,2022_Monaco_Grand_Prix,RUS,15,1260004.010,1260013.227,1260013.992,9.217,9.982,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RUS|15|smart,2022_Monaco_Grand_Prix,RUS,15,1260004.010,1261569.246,1261726.146,1565.236,1722.136,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|SAI|15|fast,2022_Monaco_Grand_Prix,SAI,15,1260004.167,1260013.992,1260014.757,9.825,10.590,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|SAI|15|smart,2022_Monaco_Grand_Prix,SAI,15,1260004.167,1261726.146,1261883.046,1721.979,1878.879,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|STR|15|fast,2022_Monaco_Grand_Prix,STR,15,1260004.218,1260007.105,1260007.870,2.887,3.652,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|STR|15|smart,2022_Monaco_Grand_Prix,STR,15,1260004.218,1260470.946,1260627.846,466.728,623.628,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|TSU|15|fast,2022_Monaco_Grand_Prix,TSU,15,1260004.256,1260004.809,1260005.574,0.553,1.318,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VER|15|fast,2022_Monaco_Grand_Prix,VER,15,1260004.513,1260014.757,1260015.522,10.244,11.009,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VER|15|smart,2022_Monaco_Grand_Prix,VER,15,1260004.513,1261883.046,1262039.946,1878.533,2035.433,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|VET|15|fast,2022_Monaco_Grand_Prix,VET,15,1260004.624,1260006.339,1260007.105,1.715,2.480,0.500,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|VET|15|smart,2022_Monaco_Grand_Prix,VET,15,1260004.624,1260157.146,1260314.046,152.522,309.422,0.500,1,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|ZHO|15|fast,2022_Monaco_Grand_Prix,ZHO,15,1260004.898,1260005.574,1260006.339,0.676,1.442,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALB|16|fast,2022_Monaco_Grand_Prix,ALB,16,1350000.673,1350000.673,1350001.438,0.000,0.765,0.400,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALB|16|smart,2022_Monaco_Grand_Prix,ALB,16,1350000.673,1350000.673,1350157.573,0.000,156.900,0.400,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|ALO|16|fast,2022_Monaco_Grand_Prix,ALO,16,1350000.699,1350008.325,1350009.091,7.626,8.392,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|ALO|16|smart,2022_Monaco_Grand_Prix,ALO,16,1350000.699,1351255.873,1351412.773,1255.174,1412.074,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|BOT|16|fast,2022_Monaco_Grand_Prix,BOT,16,1350001.163,1350001.438,1350002.203,0.275,1.040,0.550,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|16|fast,2022_Monaco_Grand_Prix,GAS,16,1350001.332,1350005.264,1350006.030,3.932,4.697,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|GAS|16|smart,2022_Monaco_Grand_Prix,GAS,16,1350001.332,1350628.273,1350785.173,626.940,783.840,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|HAM|16|fast,2022_Monaco_Grand_Prix,HAM,16,1350001.484,1350009.091,1350009.856,7.606,8.371,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|HAM|16|smart,2022_Monaco_Grand_Prix,HAM,16,1350001.484,1351412.773,1351569.673,1411.288,1568.188,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LAT|16|fast,2022_Monaco_Grand_Prix,LAT,16,1350001.637,1350015.213,1350015.978,13.575,14.340,0.000,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LAT|16|smart,2022_Monaco_Grand_Prix,LAT,16,1350001.637,1352667.973,1352824.873,2666.335,2823.235,0.000,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|LEC|16|fast,2022_Monaco_Grand_Prix,LEC,16,1350001.832,1350009.856,1350010.621,8.024,8.789,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|LEC|16|smart,2022_Monaco_Grand_Prix,LEC,16,1350001.832,1351569.673,1351726.573,1567.841,1724.741,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|MAG|16|fast,2022_Monaco_Grand_Prix,MAG,16,1350001.838,1350002.203,1350002.969,0.366,1.131,0.700,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|MSC|16|fast,2022_Monaco_Grand_Prix,MSC,16,1350001.897,1350002.969,1350003.734,1.071,1.836,0.500,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|MSC|16|smart,2022_Monaco_Grand_Prix,MSC,16,1350001.897,1350157.573,1350314.473,155.675,312.575,0.500,1,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|NOR|16|fast,2022_Monaco_Grand_Prix,NOR,16,1350001.925,1350006.030,1350006.795,4.104,4.869,0.350,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|NOR|16|smart,2022_Monaco_Grand_Prix,NOR,16,1350001.925,1350785.173,1350942.073,783.247,940.147,0.350,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|OCO|16|fast,2022_Monaco_Grand_Prix,OCO,16,1350002.084,1350010.621,1350011.386,8.537,9.302,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|OCO|16|smart,2022_Monaco_Grand_Prix,OCO,16,1350002.084,1351726.573,1351883.473,1724.488,1881.388,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|PER|16|fast,2022_Monaco_Grand_Prix,PER,16,1350002.314,1350007.560,1350008.325,5.246,6.011,0.250,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|PER|16|smart,2022_Monaco_Grand_Prix,PER,16,1350002.314,1351098.973,1351255.873,1096.659,1253.559,0.250,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|RIC|16|fast,2022_Monaco_Grand_Prix,RIC,16,1350002.389,1350013.682,1350014.447,11.293,12.058,0.150,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RIC|16|smart,2022_Monaco_Grand_Prix,RIC,16,1350002.389,1352354.173,1352511.073,2351.783,2508.683,0.150,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|RUS|16|fast,2022_Monaco_Grand_Prix,RUS,16,1350002.571,1350011.386,1350012.152,8.815,9.580,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|RUS|16|smart,2022_Monaco_Grand_Prix,RUS,16,1350002.571,1351883.473,1352040.373,1880.902,2037.802,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|SAI|16|fast,2022_Monaco_Grand_Prix,SAI,16,1350002.680,1350012.152,1350012.917,9.471,10.236,0.200,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|SAI|16|smart,2022_Monaco_Grand_Prix,SAI,16,1350002.680,1352040.373,1352197.273,2037.692,2194.592,0.200,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|STR|16|fast,2022_Monaco_Grand_Prix,STR,16,1350003.198,1350014.447,1350015.213,11.249,12.015,0.150,0,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|STR|16|smart,2022_Monaco_Grand_Prix,STR,16,1350003.198,1352511.073,1352667.973,2507.875,2664.775,0.150,0,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|TSU|16|fast,2022_Monaco_Grand_Prix,TSU,16,1350003.212,1350003.734,1350004.499,0.521,1.287,0.500,1,fast_local,redis_cache,0.765,rain+overtake
2022_Monaco_Grand_Prix|TSU|16|smart,2022_Monaco_Grand_Prix,TSU,16,1350003.212,1350314.473,1350471.373,311.260,468.160,0.500,1,smart_cloud,cassandra,156.900,rain+overtake
2022_Monaco_Grand_Prix|VER|16|fast,2022_Monaco_Grand_Prix,VER,16,1350003.429,1350012.917,1350013.682,9.488,10.253,0.200,0,fast_local,redis_cache,0.765,rain+overtake
